user,date,label,amount,category,recurring,is_anomaly,anomaly_type
user_0,2025-06-11 00:00:00,INTERMARCHE 09,38.28,Groceries,False,False,none
user_0,2025-06-11 00:00:00,NETFLIX.COM GODARD-SUR-CLÉMENT,1.4,Leisure,False,False,none
user_0,2025-06-12 00:00:00,ORANGE MOBILE,35.28,Utilities,True,False,none
user_0,2025-06-12 00:00:00,CASINO SUPERMARCHE 18,96.97,Groceries,False,False,none
user_0,2025-06-13 00:00:00,UBER EATS,1.74,Restaurants,False,False,none
user_0,2025-06-14 00:00:00,LECLERC,8.3,Groceries,False,False,none
user_0,2025-06-15 00:00:00,ASSURANCE MAAF,55.26,Insurance,True,False,none
user_0,2025-06-15 00:00:00,ZARA,107.59,Shopping,False,False,none
user_0,2025-06-16 00:00:00,RATP NAVIGO,65.59,Transport,False,False,none
user_0,2025-06-16 00:00:00,AMAZON PRIME,6.43,Leisure,False,False,none
user_0,2025-06-17 00:00:00,LABORATOIRE BIO 07,67.86,Health,False,False,none
user_0,2025-06-18 00:00:00,INTERMARCHE 19,81.4,Groceries,False,False,none
user_0,2025-06-18 00:00:00,DECATHLON GIRARD-SUR-PARENT,1.4,Leisure,False,False,none
user_0,2025-06-18 00:00:00,SEPHORA,68.64,Shopping,False,False,none
user_0,2025-06-21 00:00:00,SPOTIFY 11,76.72,Leisure,False,False,none
user_0,2025-06-23 00:00:00,LIDL,70.49,Groceries,False,False,none
user_0,2025-06-23 00:00:00,MCDONALDS,61.36,Restaurants,False,False,none
user_0,2025-06-25 00:00:00,DELIVEROO MAILLOT,52.64,Restaurants,False,False,none
user_0,2025-06-26 00:00:00,CASINO SUPERMARCHE,83.72,Groceries,False,False,none
user_0,2025-06-26 00:00:00,RATP NAVIGO FABRENEC,22.28,Transport,False,False,none
user_0,2025-06-28 00:00:00,LE BISTROT,2.09,Restaurants,False,False,none
user_1,2024-01-01 00:00:00,MONOPRIX,93.84,Groceries,False,False,none
user_1,2024-01-01 00:00:00,BOULANGERIE PAUL 03,39.35,Restaurants,False,False,none
user_1,2024-01-03 00:00:00,LOYER APPARTEMENT,1247.0,Housing,True,False,none
user_1,2024-01-03 00:00:00,LIDL ROSSI-SUR-MER,121.27,Groceries,False,False,none
user_1,2024-01-04 00:00:00,DELIVEROO SAINTE ALFRED,1.57,Restaurants,False,False,none
user_1,2024-01-05 00:00:00,ABONNEMENT SALLE SPORT,47.86,Leisure,True,False,none
user_1,2024-01-05 00:00:00,PHARMACIE 10,64.42,Health,False,False,none
user_1,2024-01-06 00:00:00,LECLERC,106.32,Groceries,False,False,none
user_1,2024-01-06 00:00:00,CB MCDONALDS,47.79,Restaurants,False,False,none
user_1,2024-01-08 00:00:00,EDF ELECTRICITE,156.27,Utilities,True,False,none
user_1,2024-01-08 00:00:00,UBER EATS 04,18.44,Restaurants,False,False,none
user_1,2024-01-08 00:00:00,UBER JACQUES-SUR-BLOT,51.31,Transport,False,False,none
user_1,2024-01-09 00:00:00,BOULANGERIE PAUL,54.61,Restaurants,False,False,none
user_1,2024-01-10 00:00:00,CB CINEMA UGC,24.65,Leisure,False,False,none
user_1,2024-01-11 00:00:00,LIDL,58.09,Groceries,False,False,none
user_1,2024-01-12 00:00:00,ORANGE MOBILE,59.11,Utilities,True,False,none
user_1,2024-01-12 00:00:00,LE BISTROT,35.85,Restaurants,False,False,none
user_1,2024-01-13 00:00:00,SPOTIFY SAINT BERNADETTENEC,76.2,Leisure,False,False,none
user_1,2024-01-14 00:00:00,CB AUCHAN,103.05,Groceries,False,False,none
user_1,2024-01-15 00:00:00,ASSURANCE MAAF,61.87,Insurance,True,False,none
user_1,2024-01-15 00:00:00,CB LIDL,24.66,Groceries,False,False,none
user_1,2024-01-15 00:00:00,ZALANDO LECLERCQBOEUF,48.95,Shopping,False,False,none
user_1,2024-01-17 00:00:00,CASINO SUPERMARCHE SAINT COLETTENEC,111.49,Groceries,False,False,none
user_1,2024-01-19 00:00:00,CB AUCHAN,34.23,Groceries,False,False,none
user_1,2024-01-20 00:00:00,CARREFOUR DELAUNAY,103.1,Groceries,False,False,none
user_1,2024-01-20 00:00:00,LE BISTROT,35.8,Restaurants,False,False,none
user_1,2024-01-20 00:00:00,TOTAL ENERGIES 11,37.92,Transport,False,False,none
user_1,2024-01-20 00:00:00,ESSO STATION,1.57,Transport,False,False,none
user_1,2024-01-21 00:00:00,INTERMARCHE HERNANDEZ,33.28,Groceries,False,False,none
user_1,2024-01-22 00:00:00,LIDL,45.57,Groceries,False,False,none
user_1,2024-01-22 00:00:00,LABORATOIRE BIO,17.01,Health,False,False,none
user_1,2024-01-23 00:00:00,CB KFC,28.3,Restaurants,False,False,none
user_1,2024-01-26 00:00:00,CASINO SUPERMARCHE,38.79,Groceries,False,False,none
user_1,2024-01-26 00:00:00,CB H&M,108.03,Shopping,False,False,none
user_1,2024-01-28 00:00:00,IKEA GARNIER,115.93,Shopping,False,False,none
user_1,2024-02-01 00:00:00,AUCHAN 05,126.71,Groceries,False,False,none
user_1,2024-02-01 00:00:00,DENTISTE FRANÇOIS,64.27,Health,False,False,none
user_1,2024-02-03 00:00:00,LOYER APPARTEMENT,1250.69,Housing,True,False,none
user_1,2024-02-04 00:00:00,MONOPRIX,1.57,Groceries,False,False,none
user_1,2024-02-04 00:00:00,SUSHI SHOP,34.75,Restaurants,False,False,none
user_1,2024-02-05 00:00:00,ABONNEMENT SALLE SPORT,46.53,Leisure,True,False,none
user_1,2024-02-05 00:00:00,LABORATOIRE BIO GÉRARD-SUR-LE ROUX,59.53,Health,False,False,none
user_1,2024-02-07 00:00:00,SUSHI SHOP 19,21.34,Restaurants,False,False,none
user_1,2024-02-07 00:00:00,SPOTIFY,49.53,Leisure,False,False,none
user_1,2024-02-08 00:00:00,EDF ELECTRICITE,150.58,Utilities,True,False,none
user_1,2024-02-08 00:00:00,ZALANDO DUMONTBOURG,141.17,Shopping,False,False,none
user_1,2024-02-09 00:00:00,AUCHAN BOUCHER,70.47,Groceries,False,False,none
user_1,2024-02-09 00:00:00,BOULANGERIE PAUL SAINTE CÉLINAVILLE,23.75,Restaurants,False,False,none
user_1,2024-02-10 00:00:00,MCDONALDS,57.87,Restaurants,False,False,none
user_1,2024-02-10 00:00:00,UBER NAVARRO-LES-BAINS,1.57,Transport,False,False,none
user_1,2024-02-10 00:00:00,ZARA,126.86,Shopping,False,False,none
user_1,2024-02-12 00:00:00,ORANGE MOBILE,58.86,Utilities,True,False,none
user_1,2024-02-12 00:00:00,AUCHAN,93.98,Groceries,False,False,none
user_1,2024-02-12 00:00:00,STARBUCKS,2.74,Restaurants,False,False,none
user_1,2024-02-14 00:00:00,DELIVEROO CHARRIER-LES-BAINS,40.62,Restaurants,False,False,none
user_1,2024-02-15 00:00:00,ASSURANCE MAAF,63.05,Insurance,True,False,none
user_1,2024-02-15 00:00:00,FRANPRIX 03,80.06,Groceries,False,False,none
user_1,2024-02-16 00:00:00,AUCHAN BARTHELEMYDAN,85.79,Groceries,False,False,none
user_1,2024-02-16 00:00:00,LE BISTROT MORELVILLE,60.14,Restaurants,False,False,none
user_1,2024-02-17 00:00:00,DELIVEROO FOURNIER,33.84,Restaurants,False,False,none
user_1,2024-02-19 00:00:00,APPLE STORE WEISSBOEUF,50.27,Shopping,False,False,none
user_1,2024-02-20 00:00:00,MONOPRIX 10,58.3,Groceries,False,False,none
user_1,2024-02-20 00:00:00,DENTISTE MARTY,96.16,Health,False,False,none
user_1,2024-02-21 00:00:00,CASINO SUPERMARCHE BRUNET-SUR-SAMSON,75.81,Groceries,False,False,none
user_1,2024-02-21 00:00:00,INTERMARCHE,45.94,Groceries,False,False,none
user_1,2024-02-21 00:00:00,LECLERC,24.48,Groceries,False,False,none
user_1,2024-02-21 00:00:00,CB FRANPRIX,102.15,Groceries,False,False,none
user_1,2024-02-21 00:00:00,MUTUELLE POTIERNEC,61.29,Health,False,False,none
user_1,2024-02-22 00:00:00,UBER EATS 11,55.85,Restaurants,False,False,none
user_1,2024-02-23 00:00:00,INTERMARCHE,50.02,Groceries,False,False,none
user_1,2024-02-23 00:00:00,IKEA,12.38,Shopping,False,True,duplicate
user_1,2024-02-23 00:02:00,IKEA,12.38,Shopping,False,True,duplicate
user_1,2024-02-25 00:00:00,AUCHAN FERNANDES,55.75,Groceries,False,False,none
user_1,2024-02-26 00:00:00,CASINO SUPERMARCHE 16,55.27,Groceries,False,False,none
user_1,2024-02-26 00:00:00,TOTAL ENERGIES 10,49.31,Transport,False,False,none
user_1,2024-02-27 00:00:00,UBER EATS 10,42.68,Restaurants,False,False,none
user_1,2024-02-28 00:00:00,MONOPRIX,68.6,Groceries,False,False,none
user_1,2024-02-28 00:00:00,UBER 11,11.2,Transport,False,False,none
user_1,2024-03-01 00:00:00,CB MCDONALDS,37.42,Restaurants,False,False,none
user_1,2024-03-01 00:00:00,ZARA,25.19,Shopping,False,False,none
user_1,2024-03-01 00:00:00,AMAZON.FR,87.32,Shopping,False,False,none
user_1,2024-03-01 00:00:00,CB IKEA,40.56,Shopping,False,False,none
user_1,2024-03-02 00:00:00,LIDL,140.22,Groceries,False,False,none
user_1,2024-03-03 00:00:00,LOYER APPARTEMENT,1222.87,Housing,True,False,none
user_1,2024-03-04 00:00:00,BLABLACAR 08,130.62,Transport,False,False,none
user_1,2024-03-05 00:00:00,ABONNEMENT SALLE SPORT,46.99,Leisure,True,False,none
user_1,2024-03-05 00:00:00,LIDL,78.63,Groceries,False,False,none
user_1,2024-03-06 00:00:00,MONOPRIX,77.56,Groceries,False,False,none
user_1,2024-03-08 00:00:00,EDF ELECTRICITE,100.39,Utilities,True,False,none
user_1,2024-03-08 00:00:00,CB KFC,47.85,Restaurants,False,False,none
user_1,2024-03-08 00:00:00,DELIVEROO,16.78,Restaurants,False,False,none
user_1,2024-03-09 00:00:00,CB DELIVEROO,63.4,Restaurants,False,False,none
user_1,2024-03-09 00:00:00,RATP NAVIGO,60.37,Transport,False,False,none
user_1,2024-03-10 00:00:00,SUSHI SHOP ROUSSEL,69.05,Restaurants,False,False,none
user_1,2024-03-10 00:00:00,STARBUCKS,22.78,Restaurants,False,False,none
user_1,2024-03-10 00:00:00,CB UBER,13.73,Transport,False,False,none
user_1,2024-03-11 00:00:00,MCDONALDS,10.92,Restaurants,False,False,none
user_1,2024-03-12 00:00:00,ORANGE MOBILE,39.25,Utilities,True,False,none
user_1,2024-03-14 00:00:00,CB MONOPRIX,69.91,Groceries,False,False,none
user_1,2024-03-14 00:00:00,LECLERC ARNAUD,73.88,Groceries,False,False,none
user_1,2024-03-14 00:00:00,CASINO SUPERMARCHE OLIVIER-SUR-MER,45.66,Groceries,False,False,none
user_1,2024-03-14 00:00:00,UBER EATS,13.82,Restaurants,False,False,none
user_1,2024-03-14 00:00:00,FNAC,11.82,Leisure,False,False,none
user_1,2024-03-14 00:00:00,FNAC,45.32,Leisure,False,False,none
user_1,2024-03-15 00:00:00,ASSURANCE MAAF,62.34,Insurance,True,False,none
user_1,2024-03-16 00:00:00,SEPHORA BESNARD-SUR-PINTO,222.46,Shopping,False,False,none
user_1,2024-03-17 00:00:00,BLABLACAR,1.57,Transport,False,False,none
user_1,2024-03-18 00:00:00,INTERMARCHE 12,84.08,Groceries,False,False,none
user_1,2024-03-18 00:00:00,SNCF INTERNET BERTRANDNEC,70.91,Transport,False,False,none
user_1,2024-03-19 00:00:00,CASINO SUPERMARCHE,58.9,Groceries,False,False,none
user_1,2024-03-19 00:00:00,CINEMA UGC RUIZ,1.57,Leisure,False,False,none
user_1,2024-03-20 00:00:00,TOTAL ENERGIES JACQUOT,35.41,Transport,False,False,none
user_1,2024-03-20 00:00:00,FNAC,44.54,Leisure,False,False,none
user_1,2024-03-20 00:00:00,OPTIC 2000,46.71,Health,False,False,none
user_1,2024-03-20 00:00:00,SHEIN,142.48,Shopping,False,False,none
user_1,2024-03-21 00:00:00,INTERMARCHE,45.34,Groceries,False,False,none
user_1,2024-03-23 00:00:00,PARKING INDIGO,1.57,Transport,False,False,none
user_1,2024-03-24 00:00:00,APPLE STORE 06,116.36,Shopping,False,False,none
user_1,2024-03-25 00:00:00,UBER,66.11,Transport,False,False,none
user_1,2024-03-26 00:00:00,AUCHAN,88.26,Groceries,False,False,none
user_1,2024-04-01 00:00:00,LE BISTROT SAINTE SOPHIE-LES-BAINS,54.62,Restaurants,False,False,none
user_1,2024-04-01 00:00:00,CB SNCF INTERNET,148.37,Transport,False,False,none
user_1,2024-04-02 00:00:00,FNAC,34.69,Leisure,False,False,none
user_1,2024-04-03 00:00:00,LOYER APPARTEMENT,1232.6,Housing,True,False,none
user_1,2024-04-03 00:00:00,CB LIDL,61.2,Groceries,False,False,none
user_1,2024-04-03 00:00:00,FRANPRIX ROBIN-SUR-MER,47.36,Groceries,False,False,none
user_1,2024-04-04 00:00:00,SUSHI SHOP PONSVILLE,1.57,Restaurants,False,False,none
user_1,2024-04-04 00:00:00,AMAZON PRIME,56.73,Leisure,False,False,none
user_1,2024-04-04 00:00:00,ZARA BESSON-LA-FORÊT,92.52,Shopping,False,False,none
user_1,2024-04-05 00:00:00,ABONNEMENT SALLE SPORT,46.32,Leisure,True,False,none
user_1,2024-04-05 00:00:00,LECLERC,79.52,Groceries,False,False,none
user_1,2024-04-06 00:00:00,CASINO SUPERMARCHE DENIS-LA-FORÊT,45.43,Groceries,False,False,none
user_1,2024-04-08 00:00:00,EDF ELECTRICITE,103.3,Utilities,True,False,none
user_1,2024-04-08 00:00:00,UBER EATS 13,29.89,Restaurants,False,False,none
user_1,2024-04-08 00:00:00,CINEMA UGC SAINTE OLIVIER,87.58,Leisure,False,False,none
user_1,2024-04-09 00:00:00,LIDL,37.95,Groceries,False,False,none
user_1,2024-04-09 00:00:00,DELIVEROO GEORGES,1.57,Restaurants,False,False,none
user_1,2024-04-09 00:00:00,BOULANGERIE PAUL GÉRARD,40.71,Restaurants,False,False,none
user_1,2024-04-09 00:00:00,SNCF INTERNET SAINT ASTRID,27.92,Transport,False,False,none
user_1,2024-04-09 00:00:00,CINEMA UGC GODARDVILLE,45.99,Leisure,False,False,none
user_1,2024-04-10 00:00:00,UBER EATS,76.15,Restaurants,False,False,none
user_1,2024-04-11 00:00:00,LE BISTROT,30.32,Restaurants,False,False,none
user_1,2024-04-12 00:00:00,ORANGE MOBILE,39.87,Utilities,True,False,none
user_1,2024-04-13 00:00:00,AMAZON.FR 16,105.18,Shopping,False,False,none
user_1,2024-04-14 00:00:00,AUCHAN,36.89,Groceries,False,False,none
user_1,2024-04-14 00:00:00,CASINO SUPERMARCHE,67.96,Groceries,False,False,none
user_1,2024-04-15 00:00:00,ASSURANCE MAAF,63.86,Insurance,True,False,none
user_1,2024-04-16 00:00:00,VELIB,1.57,Transport,False,False,none
user_1,2024-04-17 00:00:00,INTERMARCHE MAILLARD,100.45,Groceries,False,False,none
user_1,2024-04-17 00:00:00,MONOPRIX 17,51.27,Groceries,False,False,none
user_1,2024-04-17 00:00:00,DECATHLON,53.71,Leisure,False,False,none
user_1,2024-04-20 00:00:00,CB SNCF INTERNET,94.5,Transport,False,False,none
user_1,2024-04-20 00:00:00,VELIB GOMEZ,27.24,Transport,False,False,none
user_1,2024-04-22 00:00:00,DELIVEROO,52.0,Restaurants,False,False,none
user_1,2024-04-22 00:00:00,CB FNAC,58.07,Leisure,False,False,none
user_1,2024-04-24 00:00:00,CB LE BISTROT,24.58,Restaurants,False,False,none
user_1,2024-04-24 00:00:00,MCDONALDS SAINTE MAURICEVILLE,10.59,Restaurants,False,False,none
user_1,2024-04-24 00:00:00,SUSHI SHOP,34.9,Restaurants,False,False,none
user_1,2024-04-25 00:00:00,CB LABORATOIRE BIO,79.45,Health,False,False,none
user_1,2024-04-26 00:00:00,MONOPRIX ROUX,120.59,Groceries,False,False,none
user_1,2024-04-26 00:00:00,CARREFOUR,107.47,Groceries,False,False,none
user_1,2024-04-27 00:00:00,UBER,93.01,Transport,False,False,none
user_1,2024-04-28 00:00:00,APPLE STORE SAINTE DANIELVILLE,1.97,Shopping,False,False,none
user_1,2024-05-01 00:00:00,AMAZON PRIME,82.47,Leisure,False,False,none
user_1,2024-05-02 00:00:00,STARBUCKS,35.55,Restaurants,False,False,none
user_1,2024-05-03 00:00:00,LOYER APPARTEMENT,1250.99,Housing,True,False,none
user_1,2024-05-05 00:00:00,ABONNEMENT SALLE SPORT,47.37,Leisure,True,False,none
user_1,2024-05-05 00:00:00,H&M BONNEAU,57.11,Shopping,False,False,none
user_1,2024-05-06 00:00:00,CASINO SUPERMARCHE 03,65.24,Groceries,False,False,none
user_1,2024-05-06 00:00:00,LIDL,75.52,Groceries,False,False,none
user_1,2024-05-06 00:00:00,INTERMARCHE BUISSON,150.46,Groceries,False,False,none
user_1,2024-05-06 00:00:00,KFC,1.57,Restaurants,False,False,none
user_1,2024-05-06 00:00:00,STARBUCKS,59.35,Restaurants,False,False,none
user_1,2024-05-07 00:00:00,LECLERC,69.62,Groceries,False,False,none
user_1,2024-05-08 00:00:00,EDF ELECTRICITE,100.4,Utilities,True,False,none
user_1,2024-05-08 00:00:00,BOULANGERIE PAUL VALETTE,28.58,Restaurants,False,False,none
user_1,2024-05-08 00:00:00,VELIB SAINTE ÉDOUARDNEC,13.14,Transport,False,False,none
user_1,2024-05-09 00:00:00,FNAC SAINTE MARGAUD-LA-FORÊT,65.38,Leisure,False,False,none
user_1,2024-05-10 00:00:00,CARREFOUR 18,106.01,Groceries,False,False,none
user_1,2024-05-11 00:00:00,INTERMARCHE 11,91.29,Groceries,False,False,none
user_1,2024-05-11 00:00:00,CB STEAM GAMES,22.83,Leisure,False,False,none
user_1,2024-05-11 00:00:00,STEAM GAMES MARTYDAN,122.11,Leisure,False,False,none
user_1,2024-05-12 00:00:00,ORANGE MOBILE,39.72,Utilities,True,False,none
user_1,2024-05-12 00:00:00,LIDL SAINTE GRÉGOIREVILLE,118.05,Groceries,False,False,none
user_1,2024-05-14 00:00:00,CASINO SUPERMARCHE GRENIERDAN,33.5,Groceries,False,False,none
user_1,2024-05-14 00:00:00,DELIVEROO NGUYEN,49.68,Restaurants,False,False,none
user_1,2024-05-14 00:00:00,TOTAL ENERGIES 06,21.86,Transport,False,False,none
user_1,2024-05-15 00:00:00,ASSURANCE MAAF,61.85,Insurance,True,False,none
user_1,2024-05-15 00:00:00,CASINO SUPERMARCHE DA SILVA-LA-FORÊT,120.19,Groceries,False,False,none
user_1,2024-05-16 00:00:00,CARREFOUR,96.33,Groceries,False,False,none
user_1,2024-05-18 00:00:00,BLABLACAR 17,58.25,Transport,False,False,none
user_1,2024-05-19 00:00:00,BOULANGERIE PAUL,1.97,Restaurants,False,False,none
user_1,2024-05-21 00:00:00,MONOPRIX,108.84,Groceries,False,False,none
user_1,2024-05-22 00:00:00,ESSO STATION 16,29.65,Transport,False,False,none
user_1,2024-05-22 00:00:00,SNCF INTERNET,58.63,Transport,False,False,none
user_1,2024-05-24 00:00:00,DECATHLON WAGNER-SUR-LAUNAY,1.57,Leisure,False,False,none
user_1,2024-05-25 00:00:00,STARBUCKS MAILLARD,1.97,Restaurants,False,False,none
user_1,2024-05-26 00:00:00,CASINO SUPERMARCHE DUPONT,59.71,Groceries,False,False,none
user_1,2024-05-28 00:00:00,INTERMARCHE 02,43.0,Groceries,False,False,none
user_1,2024-06-01 00:00:00,UBER EATS 03,28.7,Restaurants,False,False,none
user_1,2024-06-02 00:00:00,KFC 13,21.93,Restaurants,False,False,none
user_1,2024-06-02 00:00:00,PARKING INDIGO SAINTE JÉRÔMEDAN,19.6,Transport,False,False,none
user_1,2024-06-03 00:00:00,LOYER APPARTEMENT,1227.33,Housing,True,False,none
user_1,2024-06-05 00:00:00,ABONNEMENT SALLE SPORT,47.79,Leisure,True,False,none
user_1,2024-06-06 00:00:00,AUCHAN SAINT MARGUERITE,102.12,Groceries,False,False,none
user_1,2024-06-07 00:00:00,FNAC,78.96,Leisure,False,False,none
user_1,2024-06-07 00:00:00,STEAM GAMES,75.38,Leisure,False,False,none
user_1,2024-06-08 00:00:00,EDF ELECTRICITE,101.17,Utilities,True,False,none
user_1,2024-06-08 00:00:00,STARBUCKS,2.36,Restaurants,False,False,none
user_1,2024-06-09 00:00:00,ESSO STATION 20,80.55,Transport,False,False,none
user_1,2024-06-10 00:00:00,SNCF INTERNET FISCHER,42.7,Transport,False,False,none
user_1,2024-06-12 00:00:00,ORANGE MOBILE,38.71,Utilities,True,False,none
user_1,2024-06-12 00:00:00,CB SUSHI SHOP,59.03,Restaurants,False,False,none
user_1,2024-06-13 00:00:00,UBER EATS SAINT NATHALIE-LES-BAINS,50.19,Restaurants,False,False,none
user_1,2024-06-14 00:00:00,LECLERC 19,53.96,Groceries,False,False,none
user_1,2024-06-15 00:00:00,ASSURANCE MAAF,62.52,Insurance,True,False,none
user_1,2024-06-15 00:00:00,UBER BOURGEOISBOURG,47.11,Transport,False,False,none
user_1,2024-06-16 00:00:00,ESSO STATION,134.14,Transport,False,False,none
user_1,2024-06-18 00:00:00,LIDL,96.57,Groceries,False,False,none
user_1,2024-06-18 00:00:00,FRANPRIX SAINT RENÉEBOEUF,94.99,Groceries,False,False,none
user_1,2024-06-18 00:00:00,UBER,17.23,Transport,False,False,none
user_1,2024-06-18 00:00:00,AMAZON PRIME,96.72,Leisure,False,False,none
user_1,2024-06-19 00:00:00,INTERMARCHE 06,40.22,Groceries,False,False,none
user_1,2024-06-19 00:00:00,AUCHAN POTIER-SUR-NAVARRO,58.96,Groceries,False,False,none
user_1,2024-06-19 00:00:00,CASINO SUPERMARCHE 12,57.88,Groceries,False,False,none
user_1,2024-06-19 00:00:00,IKEA BARBIER,87.3,Shopping,False,False,none
user_1,2024-06-21 00:00:00,CB PHARMACIE,65.27,Health,False,False,none
user_1,2024-06-22 00:00:00,STARBUCKS 09,36.68,Restaurants,False,False,none
user_1,2024-06-23 00:00:00,LECLERC,39.86,Groceries,False,False,none
user_1,2024-06-24 00:00:00,CARREFOUR POTIER,87.82,Groceries,False,False,none
user_1,2024-06-25 00:00:00,NETFLIX.COM,86.19,Leisure,False,False,none
user_1,2024-06-28 00:00:00,CASINO SUPERMARCHE,73.0,Groceries,False,False,none
user_1,2024-06-28 00:00:00,CB UBER EATS,29.89,Restaurants,False,False,none
user_1,2024-07-02 00:00:00,CB DELIVEROO,38.67,Restaurants,False,False,none
user_1,2024-07-03 00:00:00,LOYER APPARTEMENT,1243.12,Housing,True,False,none
user_1,2024-07-03 00:00:00,UBER EATS JOLY,94.94,Restaurants,False,False,none
user_1,2024-07-04 00:00:00,LE BISTROT,63.72,Restaurants,False,False,none
user_1,2024-07-04 00:00:00,LABORATOIRE BIO DUPONT-SUR-LEROY,18.66,Health,False,False,none
user_1,2024-07-05 00:00:00,ABONNEMENT SALLE SPORT,47.87,Leisure,True,False,none
user_1,2024-07-05 00:00:00,VELIB,184.93,Transport,False,False,none
user_1,2024-07-06 00:00:00,AUCHAN,87.85,Groceries,False,False,none
user_1,2024-07-06 00:00:00,TOTAL ENERGIES CLERC,13.01,Transport,False,False,none
user_1,2024-07-08 00:00:00,EDF ELECTRICITE,102.44,Utilities,True,False,none
user_1,2024-07-09 00:00:00,BOULANGERIE PAUL SAINT THIERRYNEC,31.49,Restaurants,False,False,none
user_1,2024-07-09 00:00:00,VELIB LEFÈVREBOURG,120.82,Transport,False,False,none
user_1,2024-07-10 00:00:00,CARREFOUR,59.11,Groceries,False,False,none
user_1,2024-07-11 00:00:00,BOULANGERIE PAUL,80.92,Restaurants,False,False,none
user_1,2024-07-11 00:00:00,RATP NAVIGO RIOU-LES-BAINS,119.37,Transport,False,False,none
user_1,2024-07-11 00:00:00,CINEMA UGC,72.56,Leisure,False,False,none
user_1,2024-07-11 00:00:00,SHEIN GUILLET,86.9,Shopping,False,False,none
user_1,2024-07-12 00:00:00,ORANGE MOBILE,39.52,Utilities,True,False,none
user_1,2024-07-14 00:00:00,IKEA 18,20.88,Shopping,False,False,none
user_1,2024-07-15 00:00:00,ASSURANCE MAAF,63.42,Insurance,True,False,none
user_1,2024-07-16 00:00:00,BLABLACAR,87.07,Transport,False,False,none
user_1,2024-07-16 00:00:00,SPOTIFY,12.99,Leisure,False,False,none
user_1,2024-07-16 00:00:00,DECATHLON,37.25,Leisure,False,False,none
user_1,2024-07-16 00:00:00,CINEMA UGC FOUQUET-SUR-TEXIER,30.47,Leisure,False,False,none
user_1,2024-07-18 00:00:00,RATP NAVIGO BAZINBOEUF,141.64,Transport,False,False,none
user_1,2024-07-18 00:00:00,NETFLIX.COM ALLAIN,1.57,Leisure,False,False,none
user_1,2024-07-20 00:00:00,CINEMA UGC PARIS-LES-BAINS,63.92,Leisure,False,False,none
user_1,2024-07-20 00:00:00,DENTISTE AUBRY-SUR-GILLES,22.75,Health,False,False,none
user_1,2024-07-21 00:00:00,ZALANDO,104.4,Shopping,False,False,none
user_1,2024-07-22 00:00:00,CB FRANPRIX,103.69,Groceries,False,False,none
user_1,2024-07-22 00:00:00,SPOTIFY JACQUETBOURG,92.89,Leisure,False,False,none
user_1,2024-07-22 00:00:00,ZALANDO DELATTRE-SUR-MAURICE,190.32,Shopping,False,False,none
user_1,2024-07-23 00:00:00,UBER EATS MICHELBOEUF,54.74,Restaurants,False,False,none
user_1,2024-07-24 00:00:00,LECLERC,75.37,Groceries,False,False,none
user_1,2024-07-24 00:00:00,VELIB,84.78,Transport,False,False,none
user_1,2024-07-24 00:00:00,CB PARKING INDIGO,143.72,Transport,False,False,none
user_1,2024-07-25 00:00:00,MONOPRIX,53.74,Groceries,False,False,none
user_1,2024-07-26 00:00:00,BOULANGERIE PAUL 18,1.89,Restaurants,False,False,none
user_1,2024-07-26 00:00:00,CB KFC,42.75,Restaurants,False,False,none
user_1,2024-07-26 00:00:00,KFC,86.0,Restaurants,False,False,none
user_1,2024-07-26 00:00:00,VELIB BRETON,100.44,Transport,False,False,none
user_1,2024-08-01 00:00:00,AUCHAN SAINT BRIGITTE,40.29,Groceries,False,False,none
user_1,2024-08-01 00:00:00,CB LECLERC,44.78,Groceries,False,False,none
user_1,2024-08-01 00:00:00,DELIVEROO,29.26,Restaurants,False,False,none
user_1,2024-08-02 00:00:00,SUSHI SHOP,82.91,Restaurants,False,False,none
user_1,2024-08-03 00:00:00,LOYER APPARTEMENT,1250.98,Housing,True,False,none
user_1,2024-08-03 00:00:00,APPLE STORE JEANBOURG,1354.92,Shopping,False,True,wrong_category
user_1,2024-08-03 00:00:00,CB BLABLACAR,88.12,Transport,False,False,none
user_1,2024-08-05 00:00:00,ABONNEMENT SALLE SPORT,46.31,Leisure,True,False,none
user_1,2024-08-05 00:00:00,SNCF INTERNET GODARDDAN,61.96,Transport,False,False,none
user_1,2024-08-06 00:00:00,BOULANGERIE PAUL DIDIER,67.85,Restaurants,False,False,none
user_1,2024-08-07 00:00:00,UBER LECLERCQBOEUF,2.2,Transport,False,False,none
user_1,2024-08-08 00:00:00,EDF ELECTRICITE,103.79,Utilities,True,False,none
user_1,2024-08-09 00:00:00,LIDL BUISSON,75.91,Groceries,False,False,none
user_1,2024-08-09 00:00:00,BOULANGERIE PAUL,74.12,Restaurants,False,False,none
user_1,2024-08-09 00:00:00,VELIB ROUSSEAU,63.29,Transport,False,False,none
user_1,2024-08-10 00:00:00,LIDL,79.96,Groceries,False,False,none
user_1,2024-08-10 00:00:00,INTERMARCHE RIVIÈRE-LA-FORÊT,52.36,Groceries,False,False,none
user_1,2024-08-10 00:00:00,CULTURA,115.29,Leisure,False,False,none
user_1,2024-08-12 00:00:00,ORANGE MOBILE,38.8,Utilities,True,False,none
user_1,2024-08-12 00:00:00,CARREFOUR 05,40.89,Groceries,False,False,none
user_1,2024-08-13 00:00:00,TOTAL ENERGIES,167.46,Transport,False,False,none
